,asin,name,category,description,price,rating,No_of_Rating
38,B0000535UX,"JĀSÖN Hand Soap, Purifying Tea Tree, 16 Fl OZ",Skin Care,"Item Form Liquid Brand JĀSÖN Scent Tea Tree Ingredients Water (Aqua), Sodium Cocoyl Isethionate, Cocamidopropyl Hydroxysultaine, Sodium Laurylglucosides Hydroxypropylsulfonate, Glycerin, Helianthus Annuus (Sunflower) Seed Oil (Certified Organic Ingredient), Melaleuca Alternifolia (Tea Tree) Leaf Oil (Certified Organic Ingredient), Olea Europaea (Olive) Fruit Oil (Certified Organic Ingredient), Aloe Barbadensis Leaf Juice (Certified Organic Ingredient), Calendula Officinalis Flower Extract (Certified Organic Ingredient), Chamomilla Recutita (Matricaria) Flower Extract (Certified Organic Ingredient), Hypericum Perforatum Flower/Leaf/Stem Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Salvia Officinalis (Sage) Leaf Extract, Panthenol, Tocopheryl Acetate, Allantoin, Citric Acid, Glyceryl Distearate, Glyceryl Stearate, Guar Hydroxypropyltrimonium Chloride, Lecithin, Sodium Chloride, Steam Acid, Alcohol (Certified Organic Ingredient), Benzyl Alcohol, Potassium Sorbate, Sodium Benzoate, Amyl Cinnamal, Benzyl Salicylate, Citronellol, Isoeugenol, Fragrance (Parfum), (Certified Organic Ingredient).Water (Aqua), Sodium Cocoyl Isethionate, Cocamidopropyl Hydroxysultaine, Sodium Laurylglucosides Hydroxypropylsulfonate, Glycerin,… See more Item Weight 1 Pounds",$7.90,4.3 out of 5 stars,314 ratings
39,B000053676,"Avalon Organics Intense Defense Eye Cream, 1 oz.",Skin Care,"Special Ingredients Vitamin C Item Form Cream,Oil,Serum Brand Avalon Organics Use for Eyes Skin Type Mature",$12.98,4.4 out of 5 stars,526 ratings
40,B0000536A3,"Tommy Hilfiger Eau De Cologne Spray for Men, 3.3 Ounce",Fragrance,Brand Tommy Hilfiger Item Form Spray Item Weight 0.21 Pounds Item Volume 100 Milliliters,$43.99,4.8 out of 5 stars,"2,696 ratings"
41,B0000536EK,"Mother's Special Blend All Natural Skin Toning Oil, 8-Ounce",Skin Care,"Special Ingredients Coconut oil, Aloe Vera, Cocoa Butter Item Form Oil Brand Mother's Special Blend Skin Type All Age Range (Description) Adult",$15.80,4.6 out of 5 stars,"2,162 ratings"
42,B0000536M2,"Maybelline Full 'N Soft Washable Mascara, Very Black, 1 Tube , 0.28 Fl Oz",Makeup,"Color Washable very black Product Benefits Nourished with Vitamin E, this advanced thickening formula creates full and healthy-looking lashes that are silky-soft. The Quick Dissolve System allows for quick and easy mascara removal to help prevent lash loss. Ophthalmologist tested. Hypoallergenic tested. Suitable for contact lens wearers.Nourished with Vitamin E, this advanced thickening formula creates full and healthy-looking lashes that are silky-soft. The Quick Dissolve System allows for… See more Ingredients WATER, BEESWAX, CYCLOPENTASILOXANE, GLYCERYL STEARATE, PPG-17/LPDI/DMPA COPOLYMER, CARNUABA WAX, PARIFFIN, NYLON-12, POLYETHYLENE, BUTYLENE GLYCOL, POLYMETHYL METHACRYLATE, STEARIC ACID, VP/EICOSENE COPOLYMER, TRIETHANOLAMINE, PALMATIC ACID, PVP, SILICA, SYNTHETIC WAX, PANTHENOL, DIMETHICONOL, HYDROLYZED CORN STARCH, ISOCETETH-20, HYDROXYETHYLCELLULOSE, DIAZOLIDINYL UREA, METHYLPARABEN, DISODIUM EDTA, SIMETHICONE, OCTYLACRYLAMIDE/ACRYLATES/BUTYLAMINOETHYL, METHACRYLATE COPOLYMER, TOCOPHERYL, ACETATE, BHT, LECITHIN, ISOPRPYL TITANIUM TRISOSTEARATE, BUTYLPARABEN, DISODIUM COCOAMPODIACTATE, 2-OLEAMIDO, 3-OCTADECANEDIOL, PROPLYNPARABEN. (+/- MAY CONTAIN: CI 77492, CI 77499, CI 77491/IRON OXIDES, CI 77007/ULTRAMARINES, MICA, CI 77891/TITANIUM DIOXIDE, CI 75470/CARMINE, CI 77288/CHROMIUM OXIDE GREENS, CI 77289/CHROMIUM HYDROXIDE GREEN, CI 77510/FERRIC FERROCYANIDE.) See more Item Volume 24 Milliliters Country/Region Of Origin United States",$6.97,4.5 out of 5 stars,"7,208 ratings"
43,B0000536P3,"Olay Total Effects, 1.7 fl oz",Skin Care,Item Form Cream Brand Olay Skin Type Dry Age Range (Description) Adult Skin Tone All,$12.99,4.6 out of 5 stars,"1,799 ratings"
44,B0000536P4,"Olay Total Effects,1.7 fl oz",Skin Care,"Item Form Cream Brand Olay Skin Type Oily, Combination, Sensitive, Dry, Normal Sun Protection 30 SPF Age Range (Description) Adult",$15.50,4.6 out of 5 stars,"3,032 ratings"
45,B00005375C,"Aveeno Daily Moisturizing Lotion,",Skin Care,Item Form Lotion Brand Aveeno Skin Type Dry Age Range (Description) Adult Scent Fragrance-Free,$5.99,4.8 out of 5 stars,302 ratings
46,B000053L6W,"Clubman Pinaud Virgin Island Bay Rum Cologne, 12 fl oz",Shave & Hair Removal,"Brand Clubman Scent A wonderfully rich, deep scent of dark rum with strong overtones of cloves, cinnamon and spices, giving you that intoxicating mix of aromatic delights.A wonderfully rich, deep scent of dark rum with strong overtones of cloves, cinnamon and spices, giving you that intoxicating mix of aromatic delights. See more Ingredients SD Alcohol 40, Water (Aqua, Eau), Fragrance (Parfum), Benzyl Benzoate, Butylphenyl Methylpropioanol, Cinnamyl Alcohol, Citral, Coumarin, Eugenol, Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Isoeugenol, Limoneme, Linatool, Blue 1 (CI 42090), Red 4 (CI 14700), Yellow 5 (CI 19140). See more Item Form Liquid Item Weight 12 Ounces",$12.99,4.4 out of 5 stars,"2,792 ratings"
47,B000056I89,"Cetaphil Daily Facial Cleanser for Normal to Oily Skin, 8 Ounce",Skin Care,"Item Form Liquid Brand Cetaphil Skin Type Oily, Normal Age Range (Description) Adult Ingredients Water, Sodium Lauroyl Sarcosinate, Acrylates/Steareth-20 Methacrylate Copolymer, Glycerin, Peg-200 Hydrogenated Glyceryl Palmate, Sodium Laureth Sulfate, Butylene Glycol, Peg-7 Glyceryl Cocoate, Phenoxyethanol, Masking Fragrance, Panthenol, Peg-60 Hydrogenated Castor Oil, Disodium Edta, MethylparabenWater, Sodium Lauroyl Sarcosinate, Acrylates/Steareth-20 Methacrylate Copolymer, Glycerin, Peg-200 Hydrog… See more",$13.49,4.7 out of 5 stars,"1,161 ratings"
48,B000056W74,"Palmer's Cocoa Butter Moisturizing Body Oil with Vitamin E, 8.5 Ounces",Skin Care,"Special Ingredients Shea Butter, Coconut oil, Olive Oil, Cocoa Butter Item Form Oil, Lotion, Butter Brand Palmer's Use for Whole Body Specific Uses For Product Dryness",$4.99,4.7 out of 5 stars,"10,281 ratings"
49,B00005A43X,"Conair 2-in-1 Hot Air Curling Combo, Includes 1.5-inch Curl Brush and 1-inch Aluminum Bristle Brush",Hair Care,"Hair Type Dry, Thin Color Black / Gold Brand Conair Material Aluminum Item Dimensions LxWxH 2.7 x 6.95 x 15.75 inches",$17.99,3.9 out of 5 stars,"5,381 ratings"
50,B00005A443,Conair Double-Sided Battery Operated Lighted Makeup Mirror - Lighted Vanity Makeup Mirror; 1x/5x magnification; Polished Chrome Finish,Tools & Accessories,Finish Type Polished Item Weight 0.51 Pounds Shape Round Brand Conair Number of Pieces 1,$39.95,3.7 out of 5 stars,"1,306 ratings"
51,B00005B9FV,"Eucerin Q10 Anti-Wrinkle Face Lotion with SPF 15 - Fragrance-Free, Moisturizes for Softer Smoother Skin - 4 fl. oz Bottle",Skin Care,"Special Ingredients Water, Piroctone Olamine, Panthenol,, Tocopheryl Acetate, Ethylhexylglycerin, Stearic Acid, Cyclomethicone, Glycerin, Cetearyl Isononanoate,, Glyceryl Stearate SE, Ubiquinone, Octyldodecanol,, Methylpropanediol, Phenoxyethanol,, Carbomer, Cetyl Alcohol, Alcohol Denat, Trisodium EDTA., Palmitic Acid, Caprylic/Capric Triglyceride, Sodium HydroxideWater, Piroctone Olamine, Panthenol,, Tocopheryl Acetate, Ethylhexylglycerin, Stearic Acid, Cyclomethicone, Glycerin, Cetearyl Isononanoate,, G… See more Item Form Lotion, Cream Brand Eucerin Use for Face Specific Uses For Product Face",$6.19,4.6 out of 5 stars,"5,647 ratings"
52,B00005NAOD,"Eucerin Q10 Anti-Wrinkle Face Cream - Fragrance Free, Moisturizes for Softer Smoother Skin - 1.7 Ounce (Pack of 1)",Skin Care,Special Ingredients ERROR: #N/A Item Form Semisolid Brand Eucerin Specific Uses For Product ERROR: #N/A Skin Type All,$8.96,4.5 out of 5 stars,"8,663 ratings"
53,B00005NAOJ,Cetaphil Gentle Cleansing Bar for Dry/Sensitive Skin 4.50 oz,Skin Care,Item Form Bar Brand Cetaphil Scent Original Skin Type Sensitive Age Range (Description) Adult,$6.85,4.4 out of 5 stars,237 ratings
54,B00005NFBJ,Freeman Cucumber Facial Peel-Off Mask - 6 oz,Skin Care,"Brand FREEMAN Ingredients Water (Aqua)|Polyvinyl Alcohol|Alcohol Denat|Glycerin|Cucumis Sativus Fruit Extract (Cucumber)|Propylene Glycol|PEG-40 Stearate|Butylene Glycol|Phenoxyethanol|Methylparaben|Fragrance (Parfum)|Green 3 (Cl 42053)|Yellow 5 (Cl 19140)Water (Aqua)|Polyvinyl Alcohol|Alcohol Denat|Glycerin|Cucumis Sativus Fruit Extract (Cucumber)|Propylene Glycol|PEG-40 Stearate|Butyl… See more Skin Type Combination, Normal Scent Cucumber Active Ingredients Lactic_acid",$7.50,4.4 out of 5 stars,"4,402 ratings"
55,B00005O0MZ,"Conair 1875 Watt Turbo Hair Dryer, Blue/Black",Hair Care,Hair Type All Color Silver/Black Brand Conair Item Dimensions LxWxH 12 x 4 x 9 inches Number of Speeds 2,$19.99,4.5 out of 5 stars,"2,355 ratings"
56,B00005REAQ,Alba Botanica™ Even Advanced Natural Moisturizer Sea Moss SPF 15 -- 2 fl oz,Skin Care,Item Form Lotion Brand Alba Botanica Skin Type Sensitive Sun Protection 15 SPF Age Range (Description) Adult,$7.80,4.1 out of 5 stars,"1,083 ratings"
57,B00005T83D,"Palmer's Cocoa Butter Formula with Vitamin E, Daily Skin Therapy Cream Soap, 3.5 oz",Skin Care,Item Form Cream Brand Palmer's Scent Chocolate Skin Type Dry Age Range (Description) Adult,$6.49,4.5 out of 5 stars,327 ratings
58,B0000632EN,"Aveeno Positively Radiant Skin Brightening Exfoliating Daily Facial Scrub, Moisture-Rich Soy Extract, Oil- & Soap-Free Tone-Evening Face Cleanser, Hypoallergenic & Non-Comedogenic, 5 oz",Skin Care,"Brand Aveeno Ingredients Water, glycerin, sodium laureth sulfate, polyethylene, PEG-16 soy sterol, lauryl glucoside, acrylates/C10-30 alkyl acrylate crosspolymer, phenoxyethanol, glycol distearate, cocamidopropyl betaine, methylparaben, butylene glycol, fragrance, laureth-4, tetrasodium EDTA, sodium hydroxide, glycine soja (soybean) protein.Water, glycerin, sodium laureth sulfate, polyethylene, PEG-16 soy sterol, lauryl glucoside, acrylates/C10-30 alkyl acrylate crosspolymer, phenoxyethanol, glycol… See more Product Benefits Evens skin tone and texture,Brightens dull skin,Soap-free,Gentle enough for everyday use,Hypoallergenic and non-comedogenic,Uses soy, jojoba oil and castor oil See more Skin Type Sensitive Recommended Uses For Product Brightening,Cleanser,Exfoliating",$5.62,4.6 out of 5 stars,"40,055 ratings"
59,B000066CKS,"Badger - Hardworking Hands Healing Balm, Aloe Vera & Wintergreen, Working Hand Balm, Balm, for Dry Hands, Hand Moisturizer Balm, Certified Organic Hand Balm, Hand Repair Balm, 2 oz",Health Care,Special Ingredients Aloe Vera Item Form Balm Brand Badger Skin Type Dry Age Range (Description) Adult,$8.00,4.6 out of 5 stars,948 ratings
60,B0000682T7,"Badger - Sleep Balm, Lavender & Bergamot, Natural Sleep Balm, Scented Relaxing Balm for Children and Adults, Calming Night Balm, Organic Sleep Balm, 2 oz",Skin Care,Item Form Balm Brand Badger Item Weight 2 Ounces Item Dimensions LxWxH 0.4 x 0.4 x 0.4 inches Material Type Free Gluten Free,$9.99,4.4 out of 5 stars,"1,888 ratings"
61,B000068U49,Kingsley Shave Soap Bowl with Lid Dark Wood,Shave & Hair Removal,Item Dimensions LxWxH 3.5 x 3.5 x 2.01 inches Brand Kingsley Bowl Material Wood Number of Pieces 2,$12.49,4.5 out of 5 stars,774 ratings
62,B00006FRW7,"Aveeno Clear Complexion Salicylic Acid Acne-Fighting Daily Face Moisturizer for Breakout-Prone Skin & Uneven Tone, Total Soy Complex, Oil-Free, Hypoallergenic & Non-Comedogenic, 4 fl. oz",Skin Care,Special Ingredients Salicylic Acid Item Form Lotion Brand Aveeno Skin Type All Age Range (Description) Adult,$13.97,4.7 out of 5 stars,"4,633 ratings"
63,B00006IV22,"Conair 1875 Watt Compact Dual Voltage Travel Hair Dryer with Folding Handle, Grey",Hair Care,Hair Type All Color Grey Brand Conair Item Dimensions LxWxH 3.25 x 4.63 x 9 inches Number of Speeds 2,$23.79,4.5 out of 5 stars,"2,650 ratings"
64,B00006IV2E,"Conair Curls N' Curls Hot Styling Brush, 3/4-Inch",Hair Care,"Hair Type Wavy,All Color White Brand Conair Material Aluminum Item Dimensions LxWxH 1.43 x 12.59 x 3.8 inches",$17.49,3.8 out of 5 stars,403 ratings
65,B00006IV2F,"Conair Instant Heat Styling Brush, 0.75 Inch",Hair Care,Hair Type All Color Hot Black Silver Brand Conair Material Metal Item Dimensions LxWxH 6 x 3.3 x 15 inches,$21.50,4.5 out of 5 stars,"1,689 ratings"
66,B00006JN4F,"L'Oreal Paris Superior Preference Fade-Defying + Shine Permanent Hair Color, LB01 Extra Light Ash Blonde, Pack of 1, Hair Dye",Hair Care,"Color LB01 Extra Light Ash Blonde Brand L'Oreal Paris Ingredients Our formulas are modified from time to time, so this ingredient listing may not exactly reflect the ingredients in the product you purchase and use. Always read the ingredient list on the product label before use. Note: Below Is The Most Comprehensive Ingredient List For This Product, But Please Note That Ingredients Vary By Shade. Our formulas are modified from time to time, so this ingredient listing may not exactly reflect the ingredients in the product you purchase and use. Always read the ingredient list on the product label before use. Formula 1062430 PREFERENCE LES BLONDISSIMES EXTRA LIGHT ASH BLONDE INGREDIENTS OLEIC ACID AQUA / WATER / EAU COCAMIDE MIPA OCTYLDODECANOL BENZYL ALCOHOL ALCOHOL DENAT. ETHANOLAMINE AMMONIUM HYDROXIDE OLETH-30 HEXADIMETHRINE CHLORIDE MEA-LAURETH SULFATE PARFUM / FRAGRANCE AMMONIUM THIOLACTATE ISOPROPANOLAMINE EDTA ERYTHORBIC ACID ALPHA-ISOMETHYL IONONE RESORCINOL EUGENOL LINALOOL CITRONELLOL p-PHENYLENEDIAMINE 2,4-DIAMINOPHENOXYETHANOL HCl p-AMINOPHENOL HYDROXYPROPYL BIS(N-HYDROXYETHYL-P-PHENYLENEDIAMINE) HCL m-AMINOPHENOL FIL CODE D32262/2 437047 U HEALTHY LOOK CREME GLOSS COLOR DEVELOPER - 25 VOLUME , REVELATEUR 25 VOLUMES INGREDIENTS AQUA / WATER / EAU HYDROGEN PEROXIDE CETEARYL ALCOHOL TRIDECETH-2 CARBOXAMIDE MEA CETEARETH-25 GLYCERIN PENTASODIUM PENTETATE SODIUM STANNATE TETRASODIUM PYROPHOSPHATE PHOSPHORIC ACID FIL CODE D12859/16Our formulas are modified from time to time, so this ingredient listing may not exactly reflect the ingredients in the product you purchase and use. Al… See more Item Form Gel",$9.24,4.5 out of 5 stars,"14,188 ratings"
67,B00006JT6O,"Olay Night Cream Total Effects 7 in 1, Night Cream, 50g",Skin Care,Item Form Cream Brand Olay Skin Type Mature Age Range (Description) Adult Skin Tone All,$24.99,4.2 out of 5 stars,"2,570 ratings"
68,B00006K14U,NIVEA Men Original Deep Cleaning Face Scrub 4.4 Ounce,Skin Care,"Brand Nivea Men Ingredients Water, Polyethylene, Glycerin, Panthenol, Tocopheryl Acetate, Lactose, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Laureth Sulfate, Lauryl Glucoside, Cellulose, Hydroxypropyl Methylcellulose, Phenoxyethanol, Methylparaben, Ethylparaben, Propylparaben, Butylparaben, Isobutylparaben, Iodopropynyl Butylcarbamate, DMDM Hydantoin, Sodium Hydroxide, Fragrance, Ultramarines.Water, Polyethylene, Glycerin, Panthenol, Tocopheryl Acetate, Lactose, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Laureth Sulfate, Lauryl Gluco… See more Product Benefits Revitalizing Item Weight 0.55 Grams Recommended Uses For Product Vitamin,Shaving,Energy",$9.72,4.6 out of 5 stars,"3,102 ratings"
69,B00006L9KV,"Thicker Fuller Hair Revitalizing Shampoo, 12 Ounce",Hair Care,Brand Thicker Fuller Hair Scent No Hair Type Thin Liquid Volume 355 Milliliters Item Weight 0.41 Kilograms,$9.08,4.3 out of 5 stars,457 ratings
70,B00006L9KW,"Thicker Fuller Hair Weightless Conditioner Cell-U-Plex, 12 Ounce",Hair Care,"Brand Thicker Fuller Hair Hair Type Thin Liquid Volume 12 Milliliters Ingredients Water, Cetyl Alcohol, Behentrimonium Chloride, Caprylic/Capric Triglyceride, Dimethicone, Caffeine, Panthenol, Hydrolyzed Wheat Protein, Hydrolyzed Wheat Starch, Methoxy PEG/PPG-7/3 Aminopropyl Dimethicone, Aloe Barbadensis Leaf Extract, Anthemis Nobilis Flower Extract, Eucalyptus Globulus Leaf Extract, Krameria Triandra Root Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Salvia Sclarea (Clary) Extract, Sesamum Indicum (Sesame) Seed Oil, Thymus Vulgaris (Thyme) Extract, Citric Acid, DMDM Hydantoin, Fragrance, Hexyl Cinnamal, Linalool, Benzyl Benzoate.Water, Cetyl Alcohol, Behentrimonium Chloride, Caprylic/Capric Triglyceride, Dimethicone, Caffeine, Panthenol, Hydrolyzed Wheat Protein, Hydrolyzed… See more Item Dimensions LxWxH 7.7 x 2.5 x 0.3 inches",$9.10,4.5 out of 5 stars,266 ratings
71,B00007KQF3,BARIELLE Nail Strengthener Cream Helps Improve Nail Growth.For Healthier and Stronger Nails. Prevents Splitting Cracks and Ridges. Resists Splits Peels and Breaks.Can Be Used with Nail Polish. 1 Ounce,"Foot, Hand & Nail Care","Brand BARIELLE Item Form Cream Ingredients Water, Glyceryl Stearate, Mineral Oil, Lanolin Wax, Stearic Acid, Glycerin, Petrolatum, Paraffin Beeswax, Lanolin Alcohol, Polysorbate-20, Sodium Lauryl Sulfate, Hydrolyzed Vegetable Protein, Vitamn E (tocopherol), Perfume oil, Methylparaben, Imidazolidinyl Urea, PropylparabenWater, Glyceryl Stearate, Mineral Oil, Lanolin Wax, Stearic Acid, Glycerin, Petrolatum, Paraffin Beeswax, Lanolin Alcohol, Polysorbate-20, Sodium Lauryl Sulf… See more Item Weight 0.1 Pounds Specialty Not-tested-on-animals",$13.99,4.4 out of 5 stars,"1,305 ratings"
72,B00007M0CP,"Conair Xtreme Instant Heat Ceramic Hot Rollers with Heated Clips, Multi-Size, (Color May Vary), 20 Count",Hair Care,Size 40 Piece Set Brand Conair Material Ceramic Color Pink Item Dimensions LxWxH 13.4 x 6.9 x 6.6 inches,$39.99,4.1 out of 5 stars,"2,535 ratings"
73,B000089SA4,"Clearly Natural Essentials Glycerine Soap Bar, Vitamin E, 4 Oz",Skin Care,"Item Form Bar Brand Clearly Natural Scent Vitamin e Skin Type All Ingredients Glycerin (Humectant/vegetable), Sodium Stearate(Surfactant/vegetable Fatty Acid), Decyl Glucoside (Surfactant/vegetable Oil), Sorbitol (Thickener, Skin Conditioner/sugar Alcohol), Sodium Oleate (Surfactant/vegetable, Coconut Fatty Acid), Propanediol (Humectant/petroleum Free Glycol), Tocopherol, Sodium Citrate (Ph Stabilizer/salt), Blend Of Natural Fragrance And Essential Oils, Natural Color.Glycerin (Humectant/vegetable), Sodium Stearate(Surfactant/vegetable Fatty Acid), Decyl Glucoside (Surfactant/vegetable Oil), Sorbitol (Thick… See more",$5.50,4.5 out of 5 stars,159 ratings
74,B00008CMOQ,QUEEN HELENE Masque Mint Julep 8 oz,Skin Care,"Brand Queen Helene Ingredients Water (Aqua), Kaolin, Bentonite, Glycerin, Zinc Oxide, Propylene Glycol, Sulfur, Chromium Oxide Greens (CI# 77288), Fragrance (Parfum), Phenoxyethanol, Methylparaben.Water (Aqua), Kaolin, Bentonite, Glycerin, Zinc Oxide, Propylene Glycol, Sulfur, Chromium Oxide Greens (CI# 77288), Fragrance (Parfum), Phenoxyethanol, Methy… See more Skin Type Oily Scent Mint Julep Product Benefits Smoothening",$6.04,4.7 out of 5 stars,"5,221 ratings"
75,B00008CMOR,"Queen Helene Facial Masque, Grape Seed Peel-Off, 6 Oz",Skin Care,"Brand Queen Helene Ingredients CRYSTAL ROCK Mineral Deodorant Stick for Men - Unscented (3.5 fl oz) Skin Type All Scent Grape Seed Product Benefits Softening,Soothing,Revitalizing,Brightening",$7.22,4.2 out of 5 stars,584 ratings
76,B00008CMOS,QUEEN HELENE Mud Pack Masque 8 oz,Skin Care,"Brand Queen Helene Ingredients Water (aqua), kaolin, bentonite, glycering, zinc oxide, propylene glycol, iron oxides (CI#77492), fragrance (parfum), phenoxyethanol, methylparaben.Water (aqua), kaolin, bentonite, glycering, zinc oxide, propylene glycol, iron oxides (CI#77492), fragrance (parfum), phenoxyethanol, methylparaben. See more Skin Type All Scent Original Mud Product Benefits Anti Aging",$6.94,4.6 out of 5 stars,560 ratings
77,B00008J2XQ,"Aveeno Skin Relief Intense Moisture Hand Cream with Soothing Oat and Rich Emollients for Dry Skin, 24 Hour Moisture, Fragrance and Steroid Free, 3.5 oz","Foot, Hand & Nail Care","Item Form Cream Brand Aveeno Use for Hands Skin Type Dry Age Range (Description) Adult,Teen",$7.79,4.6 out of 5 stars,"4,147 ratings"
78,B00008KA7P,"No-Rinse Shampoo, 16 fl oz - Leaves Hair Fresh, Clean and Odor-Free",Hair Care,Brand No-Rinse Scent Lightly Scented Hair Type All Liquid Volume 16 Fluid Ounces Item Weight 0.5 Pounds,$9.65,4.4 out of 5 stars,"1,600 ratings"
79,B00008KA8D,"Revlon ColorStay Overtime Liquid Lipcolor, Keep Blushing",Makeup,Brand REVLON Ingredients Basecoat Contains: Isododecane|Trimethylsiloxysilicate|Dimethicone|Quaternium-18 Hectorite|Hydroxystearic Acid|Methicone|Silk Powder|Silica|Propylene Carbonate|BHT|Sorbic Acid|Methylparaben|Propylparaben|Topcoat Contains: Hydrogenated Polydecene|Squalane|Benzoic Acid|Triclosan|Phytantriol|Tocopherol|Chamomilla Recutita Extract (matricaria)|Foeniculum Vulgare (fennel)|Fruit Extract|Lycopene|Glycine Soja Isoflavones (soy)|May Contain: Mica|Bismuth Oxychloride|Titanium Dioxide|Red 7 Lake|Red 6 Lake|Red 27 Lake|Red 33 Lake|Yellow 5 Lake|Yellow 6 Lake|Blue 1 Lake|Iron Oxides|CarmineBasecoat Contains: Isododecane|Trimethylsiloxysilicate|Dimethicone|Quaternium-18 Hectorite|Hydroxystearic Acid|Methicone|Silk Powder|Sili… See more Item Form Liquid Finish Type Glossy Item Weight 0.1 Grams,$7.27,4.5 out of 5 stars,411 ratings
