,asin,name,category,description,price,rating,No_of_Rating
44,B000R961M0,"Dove go fresh Beauty Bar, Cucumber and Green Tea 4 oz, 14 Bar",Skin Care,"Item Form


Bar




Brand


Dove




Scent


Cucumber,Green Tea




Skin Type


Sensitive




Ingredients


Sodium Lauroyl Isethionate, Stearic Acid, Sodium Tallowate or Sodium Palmitate, Sodium Stearate, Water (Aqua), Lauric Acid, Sodium Isethionate, Sodium Cocoate or Sodium Palm Kernelate, Sodium C14-16 Olefin Sulfonate, Fragrance (Parfum), Dipropylene Glycol, Sodium Chloride, Propylene Glycol, Tetrasodium Etidronate, Tetrasodium EDTA, Titanium Dioxide (CI 77891), Yellow 5 (CI 19140), Blue 1 (CI 42090)Sodium Lauroyl Isethionate, Stearic Acid, Sodium Tallowate or Sodium Palmitate, Sodium Stearate, Water (Aqua), Lauric Acid, Sodium Isethionate, Sodiu…

See more",$25.40,4.4 out of 5 stars,50 ratings
45,B000R9A56I,"La Roche-Posay Anthelios SX Daily Face Moisturizer Cream with Sunscreen Broad Spectrum SPF 15, Oxybenzone Free Moisturizer with Mexoryl, 3.4 Fl. oz",Skin Care,"Ingredients


Avobenzone 2%, Ecamsule 2% And Octocrylene 10%, Carbomer 940, Carbomer Copolymer Type B, Cyclomethicone, Cimethicone, Edetate Disodium, Glycerin, Hydroxypropyl Methylcellulose, Isopropyl Palmitate, Methylparaben, Phenoxyethanol, Propylene Glycol, Propylparaben, Purified Water, Stearic Acid, Stearoyl Macrogolglycerides, Stearyl Alcohol And TrolamineAvobenzone 2%, Ecamsule 2% And Octocrylene 10%, Carbomer 940, Carbomer Copolymer Typ…

See more





Scent


Unscented




Product Benefits


The only sunscreen formulated with Mexoryl SX. Delivers 24-hour hydration and suitable to use under makeup.The only sunscreen formulated with Mexoryl SX. Delivers 24-hour hydration and suitable to…

See more





Sun Protection


10 to 30 SPF SPF




Item Weight


3.36 Ounces",$33.99,4.7 out of 5 stars,"1,464 ratings"
46,B000R9C0PW,Cricket Friction Free Pick Comb,Hair Care,"Size


1x1x1 Inch (Pack of 1)




Color


Silver




Brand


Cricket",$5.60,4.6 out of 5 stars,414 ratings
47,B000RB40VC,"SE 7-1/2"" Ice Tempered Stainless Steel Barber Scissors - SP105",Hair Care,"Color


Stainless Steel




Material


Stainless Steel, Alloy Steel, Plastic, Polyvinyl Chloride




Brand


SE




Blade Material


Stainless Steel




Item Dimensions LxWxH


2.07 x 0.3 x 7.5 inches",$8.60,4.2 out of 5 stars,545 ratings
48,B000RBMGMW,"IBD UV Gels, Clear Gel 0.5 oz","Foot, Hand & Nail Care","Color


Clear




Size


0.5 Fl Oz (Pack of 1)




Brand


IBD




Item Form


Gels",$15.75,4.4 out of 5 stars,387 ratings
49,B000RDIPKW,Blue Cross Cuticle Remover 16 oz,"Foot, Hand & Nail Care","Brand


Blue Cross




Skin Type


Dry




Age Range (Description)


Adult




Skin Tone


All




Item Weight


0.48 Kilograms",$8.99,4.5 out of 5 stars,"2,321 ratings"
50,B000REIM1S,"EltaMD Deep Pore Facial Cleanser, Sensitivity-Free, Soap-Free and Oil-Free Face Wash For Oily Skin, 8 oz",Skin Care,"Item Form


Oil




Brand


EltaMD




Skin Type


Oily,All Skin Types




Age Range (Description)


Adult




Ingredients


Purified Water, Sodium Lauryl Ether Sulfate, Lauryl Polyglucose, Cocamidopropyl Betaine, Sodium Chloride, Dimethicone Copolyol, PEG 150 Distearate, Glyceryl Stearate, Phenoxyethanol, Methylparaben, Disodium EDTA, Orange Oil, FD&C Yellow #5, FD&C Yellow #6Purified Water, Sodium Lauryl Ether Sulfate, Lauryl Polyglucose, Cocamidopropyl…

See more",$26.00,4.5 out of 5 stars,963 ratings
51,B000REKQDK,Seki Edge Folding Lash Pin Comb SS 603,Tools & Accessories,"Material


Stainless Steel




Size


1 Count (Pack of 1)




Brand


Seki EDGE",$13.00,4.7 out of 5 stars,219 ratings
52,B000RG2YFQ,"Ardell Lashgrip Strip False Lash Adhesive, Clear, 0.25 Oz",Tools & Accessories,"Color


Original Clear




Brand


Ardell




Package Information


Bottle, Tube




Item Volume


0.25 Fluid Ounces




Water Resistance Level


Waterproof",$4.20,4.3 out of 5 stars,"2,421 ratings"
53,B000RGBWPO,"Palmer's Cocoa Butter Formula Daily Skin Therapy Solid Lotion, 7.25 Ounces",Skin Care,"Special Ingredients


Cocoa Butter, Vitamin E




Item Form


Lotion




Brand


Palmer's




Skin Type


All




Age Range (Description)


Adult",$6.64,4.8 out of 5 stars,"13,330 ratings"
54,B000RGZK02,"L'Oreal Paris Makeup True Match Super-Blendable Liquid Foundation, Natural Buff N3, 1 Fl Oz,1 Count",Makeup,"Color


N3 Natural Buff




Brand


L'Oreal Paris




Ingredients


D49029/2 ACTIVE INGREDIENTS: TITANIUM DIOXIDE 3.3% COSMETIC INGREDIENTS: WATER, ISODODECANE, CYCLOPENTASILOXANE, GLYCERIN, CYCLOHEXASILOXANE, PEG-10 DIMETHICONE, METHYL METHACRYLATE CROSSPOLYMER, BUTYLENE , LYCOL, DIMETHICONE, ISOEICOSANE, DISTEARDIMONIUM HECTORITE, CETYL PEG/PPG-10/1 , IMETHICONE, SODIUM CHLORIDE, C9-15 FLUOROALCOHOL PHOSPHATE, POLYGLYCERYL-4 ISOSTEARATE, HEXYL LAURATE, ISOSTEARYL NEOPENTANOATE, DIAZOLIDINYL UREA, METHYLPARABEN, PROPYLPARABEN, TOCOPHEROL, PANTHENOL MAY CONTAIN: IRON OXIDES, TITANIUM DIOXIDED49029/2 ACTIVE INGREDIENTS: TITANIUM DIOXIDE 3.3% COSMETIC INGREDIENTS: WATER, ISODODECANE, CYCLOPENTASILOXANE, GLYCERIN,…

See more





Coverage


Medium




Skin Tone


Light",$4.94,4.5 out of 5 stars,"11,249 ratings"
55,B000RL0OYE,"COVERGIRL Perfect Point PLUS Eyeliner Pencil, Espresso .008 oz. (230 mg) (Packaging may vary)",Makeup,"Brand


COVERGIRL




Item Form


Pencil




Ingredients


Ppg-2 Myristyl Ether Propionate, Ceresin, Beeswax, Ethylene Copolymer, Copernicia Cerifera (Carnauba) Wax/Cire De Carnauba, Ricinus Communis (Castor) Seed Oil, Cetyl Alcohol, Ascorbyl Palmitate, Tocopherol, Ascorbic Acid, Peg-8, Silica Silylate, Propylparaben, Butylparaben, Citric Acid, Methylparaben, Iron Oxides.May contain: titanium dioxide, manganese violet, ultramarines, mica, ferric ferrocyanide, chromium oxide greens, chromium hydroxide green.Ppg-2 Myristyl Ether Propionate, Ceresin, Beeswax, Ethylene Copolymer, Copernicia Cerifera (Carnauba) Wax/Cire De Carnauba, Ricinus Communis (Castor) S…

See more





Coverage


Light




Item Weight


0.01 Ounces",$4.66,4.5 out of 5 stars,"21,751 ratings"
56,B000RLXG6W,"Nail Tek Intensive Therapy 2, Nail Strengthener for Soft and Peeling Nails, 0.5 oz x 2-Pack","Foot, Hand & Nail Care","Color


Intensive Therapy 2




Brand


Nail Tek




Skin Tone


All




Finish Type


Natural




Item Weight


1 Ounces",$13.42,4.5 out of 5 stars,"6,137 ratings"
57,B000RMNXNC,Aussie Hairspray Mega Flexible Hold Aerosol 14 Ounce (414ml),Hair Care,"Brand


Aussie




Item Form


Spray




Ingredients


SD Alcohol 4-B, Water, Butane, Propane, Vinyl Neodecanoate Copolymer, PVP, Aminoethyl Propanol, C12-15 Alkyl Benzoate, MEA-borate and MIPA-borate, Fragrance, Lauramide DEA, Phenyl Trimethicone, Kangaroo Paw Flower Extract, Ethyl Ester of Hydrolyzed Collagen, Panthenol, Dipropylene Glycol Salicylate, Propylene Glycol, Benzophenone-4, Isobutane (may also contain).SD Alcohol 4-B, Water, Butane, Propane, Vinyl Neodecanoate Copolymer, PVP, Aminoethyl Propanol, C12-15 Alkyl Benzoate, MEA-borate and MIPA-borat…

See more",$20.99,4.3 out of 5 stars,30 ratings
58,B000RO0I9M,"COVERGIRL Professional All In One Straight Brush Mascara, Black Brown 005, 0.31 Ounce (packaging may vary)",Makeup,"Color


Black Brown 005




Product Benefits


Thickening




Ingredients


Water/ Eau, Glyceryl Stearate, Ammonium Acrylates Copolymer, Disteardimonium Hectorite, Propylene Glycol, Stearic Acid, Copernicia Cerifera (Carnauba) Wax/ Cire De Carnauba, Triethanolamine, Acrylates Copolymer, Synthetic Wax, Polyvinyl Alcohol, Lecithin, Propylene Carbonate, Oleic Acid, Alcohol Denat., Glycerin, Benzyl Alcohol, Panthenol, Phenoxyethanol, Methylparaben, Ethylparaben, Sodium Laureth Sulfate, Propylparaben, Trisodium Edta, Xanthan Gum, Simethicone, Iron Oxides, May Contain/Peut Contenir: Ultramarines, Titanium DioxideWater/ Eau, Glyceryl Stearate, Ammonium Acrylates Copolymer, Disteardimonium Hectorite, Propylene Glycol, Stearic Acid, Copernicia Cerifera (Carnauba)…

See more





Is Waterproof


True




Package Type


Tube",$4.00,3.7 out of 5 stars,74 ratings
59,B000RRKCVS,JEROME RUSSELL Punky Colour Hair Color Crème Red Wine 3.5 oz,Hair Care,"Color


Red




Brand


Jerome Russell




Item Form


Cream




Hair Type


Chemically-treated-hair




Material Type Free


Peroxide Free",$9.58,4.3 out of 5 stars,154 ratings
60,B000RTDUOW,"Vagisil Odor Block Feminine Deodorant Powder for Women, Talc-Free, Gynecologist Tested, 8 Ounce (Packaging May Vary)",Personal Care,"Scent


Odor Block




Ingredients


Cornstarch, Sodium Bicarbonate (Baking Soda), Aloe Vera (Aloe Barbadensis) Leaf Juice, Mineral Oil (Paraffinum Liquidum), Magnesium Stearate, Silica, Benzethonium Chloride, Fragrance.Cornstarch, Sodium Bicarbonate (Baking Soda), Aloe Vera (Aloe Barbadensis) Leaf Juice, Mineral Oil (Paraffinum Liquidu…

See more





Brand


Vagisil




Item Form


Powder




Material Type Free


Talc Free",$2.77,4.7 out of 5 stars,"11,880 ratings"
61,B000RTPT8M,"Clinique Dramatically Different Moisturizing Lotion+ with Pump, 4.2 Oz",Skin Care,"Item Form


Lotion




Brand


Clinique




Skin Type


Combination




Age Range (Description)


Adult




Scent


Fragrance Free",$28.00,4.8 out of 5 stars,"2,347 ratings"
62,B000RY5YY6,"Kevyn Aucoin Beauty The Sensual Skin Enhancer - Full Coverage, Creamy 5-in-1 Concealer, Corrector, Foundation, Highlight and Contour",Makeup,"Color


SX 07




Brand


Kevyn Aucoin




Ingredients


Mineral Oil (Paraffinum Liquidum), Polybutene, Diethylhexyl Succinate, Polyethylene, Quaternium 18 Hectorite, Calcium Carbonate, Dextrin Palmitate, Honey, Simmondsia Chinensis (Jojoba) Seed Oil (Jojoba), Tocopheryl Acetate (Vitamin E), Beeswax (Apis Mellifera), Butylene Glycol, Cholesterol, Lecithin, Talc, Triethylhexanoin, Methylparaben, Fragrance (Parfum) (parfum), May Contain (+/-): Iron Oxides (CI 77491, 77492, 77499), Mica, Titanium Dioxide (CI 77891).Mineral Oil (Paraffinum Liquidum), Polybutene, Diethylhexyl Succinate, Polyeth…

See more





Coverage


Full




Skin Tone


Medium",$48.00,4.4 out of 5 stars,981 ratings
63,B000RYLN6O,"KINeSYS Lightly Mango Scented Clear Spray Sunscreen, SPF 30, Hypoallergenic, Broad Spectrum UVA/UVB protection for Face & Body; Alcohol, PABA & Oxybenzone FREE, Vegan, 700+ Sprays, 4 fl. oz",Skin Care,"Ingredients


ACTIVE: Avobenzone 2.50%, Octinoxate 7.50%, Octisalate 5.00%, Octocrylene 7.50% INACTIVE: Bisabolol, Butyloctyl Salicylate, Cyclopentasiloxane, Diphenylsiloxy Phenyl Trimethicone, Fragrance, Octyl Palmitate, Tocopheryl Acetate, VP/Hexadecene CopolymerACTIVE: Avobenzone 2.50%, Octinoxate 7.50%, Octisalate 5.00%, Octocrylene 7.50% INACTIVE: Bisabolol, Butyloctyl Salicylate, Cyclopentasiloxane,…

See more





Scent


Mango Scent (SPF 30)




Sun Protection


30 SPF




Item Weight


0.24 Pounds




Skin Type


Combination",$17.91,4.8 out of 5 stars,156 ratings
64,B000RYSXWG,Neutrogena Triple Moisture Daily Deep Conditioner - 8.5 oz,Hair Care,"Brand


Neutrogena




Hair Type


Dry-&-Damaged




Liquid Volume


250 Milliliters




Ingredients


Water, Cyclopentasiloxane, Behenyl Alcohol, Behentrimonium Chloride, Cetearyl Alcohol, Cetyl Alcohol, Cyclohexasiloxane, Dimethicone, Amodimethicone, Behentrimonium Methosulfate, Stearamidopropyl Dimethylamine, Cetrimonium Chloride, Panthenol, Sweet Almond (Prunus Amygdalus Dulcis) Oil, Olive (Olea Europaea) Fruit Oil, Meadowfoam (Limnanthes Alba) Seed Oil, Glycol Stearate, Ceteth-2, Hydroxyethylcellulose, Methylparaben, Propylparaben, Citric Acid, Titanium Dioxide, Iron Oxide, Mica, Fragrance.Water, Cyclopentasiloxane, Behenyl Alcohol, Behentrimonium Chloride, Cetearyl Alcohol, Cetyl Alcohol, Cyclohexasiloxane, Dimethicone, Amodimet…

See more





Item Dimensions LxWxH


2.3 x 1.95 x 8.25 inches",$21.98,4.7 out of 5 stars,359 ratings
65,B000S01TBG,"The Naked Bee Orange and Blossom Honey Moisturizing Hand and Body Lotion, 6.7 Ounce",Skin Care,"Special Ingredients


Hyaluronic Acid




Item Form


Lotion




Brand


The Naked Bee




Skin Type


All




Age Range (Description)


Adult",$13.84,4.7 out of 5 stars,"5,452 ratings"
66,B000S6QGIQ,Kenra Platinum Hot Spray,Hair Care,"Brand


Kenra Professional




Item Form


Spray




Ingredients


SD Alcohol 40, Ethyl Ester of PVM/MA Copolymer, Water, Fragrance, Cyclotetrasiloxane, Aminomethyl Propanol, Hexamethyldisiloxane, Benzophenone-3, Rosmarinus Officinalis (Rosemary) Leaf Extract, Lavendula Angustifolia (Lavender) Extract, Potassium HydroxideSD Alcohol 40, Ethyl Ester of PVM/MA Copolymer, Water, Fragrance, Cyclotetrasiloxane,…

See more





Product Benefits


Thermal protection with long-lasting, firm hold. Prevent hair damage from hot tools. Adds vibrant shineThermal protection with long-lasting, firm hold. Prevent hair damage from hot tools. Adds vi…

See more





Hair Type


All",$22.00,4.4 out of 5 stars,"1,983 ratings"
67,B000S7ZTDI,"Maybelline New York Expert Wear Eyeshadow Singles, 30s Champagne Fizz Chic Naturals, 0.09 Ounce",Makeup,"Brand


Maybelline New York




Finish Type


Velvet




Item Weight


0.05 Pounds




Item Dimensions LxWxH


0.41 x 2.46 x 1.72 inches




Age Range (Description)


Adult",$13.99,4.7 out of 5 stars,66 ratings
68,B000S97MAY,"Kiehl's Creamy Eye Treatment with Avocado for Unisex, 0.5 Ounce",Skin Care,"Special Ingredients


Shea Butter, Avocado Oil




Item Form


Cream




Brand


Kiehl's




Skin Type


Sensitive




Age Range (Description)


Adult",$34.99,4.3 out of 5 stars,524 ratings
69,B000SASZ9K,REVIVA LABS - 5% Glycolic Acid Créme (1.5 oz),Skin Care,"Item Form


Cream




Brand


Reviva




Skin Type


Acne Prone




Skin Tone


All




Item Weight


0.09 Pounds",$28.50,4.1 out of 5 stars,363 ratings
70,B000SBWIU6,"Enjoy Sulfate-Free Luxury Shampoo, 10 Ounce",Hair Care,"Brand


Enjoy




Hair Type


Curly, Normal




Liquid Volume


10.1 Fluid Ounces




Item Weight


205 Grams




Ingredients


Water (Aqua), Sodium C14 16 Olefin Sulfonate, Sodium Cocamphoacetate, Cocamidopropyl Betaine, Sodium Cocoyl Isethionate, Sodium Lauroyl Sarcosinate, Glycol Distearate, PEG 150 Distearate, Hydrolyzed Soy Protein, Hydrolyzed Silk Protein, Keratin Amino Acid (90-150 M.W.), Tocopherol, Cetyl Triethylammonium Dimethicone Copoloyl Phthalate, Panthenol, Guar Hydroxypropyltriminum Chloride, Tetrasodium EDTA, Phenoxyethanol, Benzyl Alcohol, Potassium Sorbate, Fragrance (Parfum)Water (Aqua), Sodium C14 16 Olefin Sulfonate, Sodium Cocamphoacetate, Cocamidopropyl Betaine, Sodium Cocoyl Isethionate, Sodium Lauroyl Sarcosin…

See more",$21.99,4.7 out of 5 stars,635 ratings
71,B000SGQWY4,"YSL Touche Eclat ConcealerRadiant Touch, No.1, 0.1 Fluid Ounce",Makeup,"Color


Clear




Brand


Yves Saint Laurent




Coverage


Sheer




Item Weight


0.08 Ounces




Item Dimensions LxWxH


2.83 x 2.52 x 4.25 inches",$38.00,4.4 out of 5 stars,623 ratings
72,B000SIGZB2,Yardley London English Lavender 4 Bar 4.25 oz,Skin Care,"Item Form


Bar




Brand


Yardley




Scent


Lavender




Ingredients


Sodium Tallowate, Water (Aqua), Sodium Cocoate, Glycerin, Fragrance (Parfum), Lavandula Angustifolia (Lavender) Oil, Sodium Chloride, Titanium Dioxide, Tetrasodium EDTA, Iron Oxides.Sodium Tallowate, Water (Aqua), Sodium Cocoate, Glycerin, Fragrance (Parfum), Lavandula Angustifolia (Lavender) Oil, Sodium Chloride, Titanium Dioxide, T…

See more





Item Weight


1.06 Pounds",$8.60,4.7 out of 5 stars,80 ratings
73,B000SQ5LVY,Gold-N-Hot Professional Conditioning Heat Cap,Hair Care,"Brand


Gold-N-Hot




Hair Type


Multicultural




Ingredients


A




Item Dimensions LxWxH


13 x 2.3 x 10.3 inches




Product Benefits


Conditioning",$41.94,4.1 out of 5 stars,355 ratings
74,B000SRTOC0,SEKI EDGE SS-108 - Stainless Steel Straight Edge Nail Clipper,"Foot, Hand & Nail Care","Brand


Seki EDGE




Material


Alloy Steel




Item Weight


0.02 Pounds




Item Dimensions LxWxH


0.75 x 2.63 x 6.5 inches




Blade Edge


Straight",$17.00,4.7 out of 5 stars,383 ratings
75,B000SSG0EE,Seki Edge Blackhead Remover SS 801,Tools & Accessories,"Brand


Seki EDGE




Material


Stainless Steel




Skin Type


Acne Prone




Item Weight


0.02 Pounds",$12.00,4.4 out of 5 stars,728 ratings
76,B000SWY05Q,theBalm BalmShelter Silky-Smoth Tinted Moisturizer,Makeup,"Item Form


Liquid-makeups




Brand


TheBalm




Specific Uses For Product


Apply with a brush or fingertips to build the coverage you need for a flawless finish.




Skin Type


Combination




Age Range (Description)


Adult",$24.00,4.6 out of 5 stars,"1,521 ratings"
77,B000SX3380,Tan Towel Self Tan Towelette Classic 10 Count,Skin Care,"Brand


Tan Towel




Ingredients


Water (Aqua), Ethoxydiglycol, Dihydroxyacetone, Butylene Glycol, Tocopheryl Acetate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Cucumis Sativus (Cucumber) Fruit Extract, Ascorbic Acid, Polysorbate 20, Sodium Metabisulfite, Fragrance (Parfum), Citric Acid, Tetrasodium EDTA, Propylparaben, Propylene Glycol, Methylparaben, Diazolidinyl UreaWater (Aqua), Ethoxydiglycol, Dihydroxyacetone, Butylene Glycol, Tocopheryl Acetate, Mel…

See more





Product Benefits


Half body is for perfect for arms and legs, or touch-ups on the go.




Item Weight


0.55 Grams




Skin Type


All",$24.00,4.6 out of 5 stars,"2,796 ratings"
78,B000T55RSG,"Body Drench Quick Tan Instant Self-Tanner, Bronzing Spray, Medium Dark, 6 oz",Skin Care,"Brand


Body Drench




Ingredients


Antioxidants, Aloe vera, Orange extract, Sea kelp




Skin Tone


All




Product Benefits


Hydrating, Anti-Aging, Soothing, Moisturizing, Nourishing




Item Weight


6 Ounces",$11.99,4.2 out of 5 stars,"3,538 ratings"
79,B000T5CSR4,"Cricket Friction Free Tourmaline Flat Iron, 1 Inch",Hair Care,"Hair Type


All




Size


1 inch




Brand


Cricket




Item Dimensions LxWxH


1.5 x 11.9 x 4.15 inches




Power Source


Corded Electric",$26.92,4.2 out of 5 stars,162 ratings
80,B000T7P0KO,"Mederma AG Moisturizing Face Cream – with hyaluronic acid for moisture and glycolic acid to gently remove rough, dry skin – dermatologist recommended brand - fragrance-free, hypoallergenic - 2 ounce",Skin Care,"Special Ingredients


Hyaluronic Acid




Item Form


Cream




Brand


Mederma AG




Skin Type


Dry




Age Range (Description)


Adult",$22.59,4.6 out of 5 stars,"1,144 ratings"
81,B000TAA9Q6,"virgin hair fertilizer now wears a new name (2 pc pack), 125g",Hair Care,"Brand


Virgin Hair fertilizer




Item Weight


2 Ounces




Item Form


Cream",$8.49,4.3 out of 5 stars,"7,139 ratings"
82,B000TADQDO,Monoi Tiare Tahiti Tipanie Scented Coconut Oil With Vanilla - 4 Oz,Skin Care,"Ingredients


Coconut (Cocos Nucifera) Oil, Tiare (Gardenia Tahitensis) Flower, Parfum (Fragrance), Tocopherol (Vitamin E)Coconut (Cocos Nucifera) Oil, Tiare (Gardenia Tahitensis) Flower, Parfum (Fragrance), Tocopherol (Vitamin E)

See more





Brand


Monoi Tiare Tahiti




Item Weight


0.25 Pounds




Item Dimensions LxWxH


5 x 5 x 5 inches




Item Volume


113 Milliliters",$12.00,4.6 out of 5 stars,725 ratings
83,B000TAV7VM,Alter Ego Revitalizing Lotion (Lozione Rivitalizzante) 125ml,Hair Care,"Item Form


Lotion




Brand


Alter Ego




Age Range (Description)


Adult




Skin Tone


All




Item Weight


4.3 Ounces",$23.01,4.4 out of 5 stars,304 ratings
84,B000TBZ8YS,"Jason Mineral Sunscreen, Broad Spectrum SPF 30, 4 Oz",Skin Care,"Ingredients


Aqua (Water), Caprylic/Capric Triglyceride, Dimethicone, Ethylhexyl Palmitate, Sorbitan Sesquioleate, Glycerin, Glyceryl Isostearate, Butyrospermum Parkii (Shea) Butter, Polyglyceryl-3 Ricinoleate, Helianthus Annuus (Sunflower) Seed Oil(1), Simmondsia Chinensis (Jojoba) Seed Oil(1), Vitis Vinifera (Grape) Seed Oil, Aloe Barbadensis Leaf Juice(1), Calendula Officinalis Flower Extract(1), Camellia Sinensis Leaf Extract(1), Chamomilla Recutita (Matricaria) Flower Extract(1), Tocopheryl Acetate, Alcohol(1), Magnesium Sulfate, Silica, Sodium Chloride, Benzyl Alcohol, Phenoxyethanol, Polyhydroxystearic Acid. (1)Certified Organic Ingredient.Aqua (Water), Caprylic/Capric Triglyceride, Dimethicone, Ethylhexyl Palmitate, Sorbitan Sesquioleate, Glycerin, Glyceryl Isostearate, Butyros…

See more





Scent


Unscented




Sun Protection


30 SPF




Item Weight


0.04 Pounds




Skin Type


Sensitive",$7.99,4.3 out of 5 stars,419 ratings
